posts,country
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
محمدفاضل محمد تقي الله,Mauritania
اسكي حت بعد,Mauritania
tvm.mr قناة الموريتانية,Mauritania
حلقة جديدة من برنامح بدع القيد,Mauritania
ازوين حت,Mauritania
علاء الدين مولاي اعلي,Mauritania
"امْعَنِّكْ منشفره .. فالوَغْرَه والغبره
وايريفي والحصره .. واصلاً فيك اصنيعه
او دَوَامًا منخمره ..  يللي بيك الليعه
شيطانك يوني .. واحلْ فتگاليعه
گاع، اوگالع من… See more",Mauritania
"كَرَّدْنِي يالله امبارك # غرظي، واسترني فالبارك
في، مانبغي نتَّارك  # من لعقل سابگ يتأت
واعطيني خير اللي حارك .. من ش ماه حت حت
علاء الدين مولاي اعلي",Mauritania
"يلالك يحد مانك
                 لاه يجبر حد مانك
والواس منشي احسانك
                  كيف الكاتل بوك
يخل خيمت بوك كانك… See more",Mauritania
"أنفاسك يعز العزيت# ماريت فيه ال ماريت
أطلكت وعيطت أوزوكيت # أوريت الخالك من مكريه
كونل باطل ما خليت # طفل وانت خليتيها
أحمد سالم ولد بوبوط",Mauritania
Elmousselem Seniموريتانيا في كل مكان,Mauritania
النعمة منت اشويخ,Mauritania
البو محفوظ,Mauritania
امريميده بحكاية مولود الأحمدي,Mauritania
"ذلي منها فوجاد# ماهي كيفت لغياد 
اكًرد واكًل امراد# منهم، واشد احبيك 
ولاتور فالمعياد# ولاتوكًف واتعرتيك 
ولاتمركً فم الحوش# ولاتوعد لبحر بيك 
ولاتشرب اللبن البوش# ولاتوكل لحم الديك… See more",Mauritania
"خالك بعد الخلك الله# سلك امن الدخان
نعتن بعد اعليه وللّ# سلك امن زوان
قديم",Mauritania
"خالك حد اشوين واكحل == طراش ؤكماش
وافيسد واحريص واوحل == فيه الناس امناش
 الكوري ولد اوداعه",Mauritania
"فات اعلي ذ العام تام == مان عارف منواكل
فم اگلال وفم تام == رزگيت افم انواكـل
الأمير أحمد الديد",Mauritania
"خالك شمن الغيد غادِ # شفيه أبديه
وخالك شمن الغيد غادِ # ما غادِ شِ فيه
الباشاَ ولد  ملاي اعل",Mauritania
"حامد لله اليبعاد
                اندر وزين اديار
وافرغ لمحار أعاد زاد 
                يور منب بحجار… See more",Mauritania
"مرظه ميمونه بيه شاد .....السير وذان عت ماااد
بيه الركبه وفذاك جاد ......فكبيلي وماتيلي
وفخبرو عت امنركاد .......نكيم فتروكيلي 
ورظاي اتوف اياك ذاك.....اجد اعليك اعفيلي 
ومنين اتليت انعيد ذاك.....بالماره كطكطيلي … See more",Mauritania
"لعليات اگبيل اللي عند # البوتيگ العصر امبَغدد
ذيك لمنهم خظرة، فالگد # مستورة ماهِ مخزيّة
هي ذيك مع اني فشد # العجلة نلوي حوليَّ
و مسافر و يحانيني حد # الگدام امْزَمَّگ بيَّ
وامباتي نبغيه ايلا گد # ايعود الا عند الحيَّ… See more",Mauritania
"مُشْكِيــلت لٓسْعَـــارْ.....هَـوْنْ افْموريتان 
عَن شِي فَاتْ اؤعَارْ.....يَحْلَفْ ما يهيَانْ
محفوظ ولد عب",Mauritania
"لا تيت اتشفري لا تلتام....... گاع افعز امبين بتمام 
وفرجلو لا تسمع  لكلام..... تيت، اولا ترگالك دمعه
وعلَ صلِّ سيد لنام....وقت الخوف ؤوقت الطمعه
وفيوم الجمعه وفليام....... الي ماهي يوم الجمعه 
                Barikalla Deddah",Mauritania
اطار,Mauritania
"Lives in Nouakchott, Mauritania",Mauritania
From Rosso,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
البو محفوظ,Mauritania
امريميده بحكاية مولود الأحمدي,Mauritania
"ذلي منها فوجاد# ماهي كيفت لغياد 
اكًرد واكًل امراد# منهم، واشد احبيك 
ولاتور فالمعياد# ولاتوكًف واتعرتيك 
ولاتمركً فم الحوش# ولاتوعد لبحر بيك 
ولاتشرب اللبن البوش# ولاتوكل لحم الديك… See more",Mauritania
"خالك بعد الخلك الله# سلك امن الدخان
نعتن بعد اعليه وللّ# سلك امن زوان
قديم",Mauritania
"خالك حد اشوين واكحل == طراش ؤكماش
وافيسد واحريص واوحل == فيه الناس امناش
 الكوري ولد اوداعه",Mauritania
"فات اعلي ذ العام تام == مان عارف منواكل
فم اگلال وفم تام == رزگيت افم انواكـل
الأمير أحمد الديد",Mauritania
"خالك شمن الغيد غادِ # شفيه أبديه
وخالك شمن الغيد غادِ # ما غادِ شِ فيه
الباشاَ ولد  ملاي اعل",Mauritania
"حامد لله اليبعاد
                اندر وزين اديار
وافرغ لمحار أعاد زاد 
                يور منب بحجار… See more",Mauritania
"مرظه ميمونه بيه شاد .....السير وذان عت ماااد
بيه الركبه وفذاك جاد ......فكبيلي وماتيلي
وفخبرو عت امنركاد .......نكيم فتروكيلي 
ورظاي اتوف اياك ذاك.....اجد اعليك اعفيلي 
ومنين اتليت انعيد ذاك.....بالماره كطكطيلي … See more",Mauritania
"لعليات اگبيل اللي عند # البوتيگ العصر امبَغدد
ذيك لمنهم خظرة، فالگد # مستورة ماهِ مخزيّة
هي ذيك مع اني فشد # العجلة نلوي حوليَّ
و مسافر و يحانيني حد # الگدام امْزَمَّگ بيَّ
وامباتي نبغيه ايلا گد # ايعود الا عند الحيَّ… See more",Mauritania
"مُشْكِيــلت لٓسْعَـــارْ.....هَـوْنْ افْموريتان 
عَن شِي فَاتْ اؤعَارْ.....يَحْلَفْ ما يهيَانْ
محفوظ ولد عب",Mauritania
"لا تيت اتشفري لا تلتام....... گاع افعز امبين بتمام 
وفرجلو لا تسمع  لكلام..... تيت، اولا ترگالك دمعه
وعلَ صلِّ سيد لنام....وقت الخوف ؤوقت الطمعه
وفيوم الجمعه وفليام....... الي ماهي يوم الجمعه 
                Barikalla Deddah",Mauritania
"طيني يالجواد#بلعجله فضلك
وحكم عني زاد# يا ربي عدلك
Barikalla Deddah
آمين آمين",Mauritania
"تعكب يالخشاش
تعرف كيل الشركاش باش
(منقول)
مصح نفسك",Mauritania
"ريت امر هون ءغالي# من لول كنت انجيه
ومن تال ريت الغالي# لخبار اعل تاليه
الشيخ سعد ابيه ولد الشيخ محمد فاضل
.",Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
جزء من شريط( أحمار صبح ) سيد احمد البكاي ول عو تغمده الله بواسع رحمته وأسكنه فسيح جناته,Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
من روائع الشاعر المفلق محمد يحي ول القلب (الجكني) في حق الولي الصالح شيخن الشيخ أعلي شيخ ول أمم,Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
ما قال الشاعر الفذ و الأديب الكبير محمد عبد الرحمن ول أرباني غفر الله لنا وله في رثاء الأمير سليل الإمارة عبد الرحمن(الدان) ول بكار ول اسويد احمد ول أمحمد ول أم… See more,Mauritania
اطار,Mauritania
"Lives in Nouakchott, Mauritania",Mauritania
From Rosso,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
"لا تيت اتشفري لا تلتام....... گاع افعز امبين بتمام 
وفرجلو لا تسمع  لكلام..... تيت، اولا ترگالك دمعه
وعلَ صلِّ سيد لنام....وقت الخوف ؤوقت الطمعه
وفيوم الجمعه وفليام....... الي ماهي يوم الجمعه 
                Barikalla Deddah",Mauritania
"طيني يالجواد#بلعجله فضلك
وحكم عني زاد# يا ربي عدلك
Barikalla Deddah
آمين آمين",Mauritania
"تعكب يالخشاش
تعرف كيل الشركاش باش
(منقول)
مصح نفسك",Mauritania
"ريت امر هون ءغالي# من لول كنت انجيه
ومن تال ريت الغالي# لخبار اعل تاليه
الشيخ سعد ابيه ولد الشيخ محمد فاضل
.",Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
جزء من شريط( أحمار صبح ) سيد احمد البكاي ول عو تغمده الله بواسع رحمته وأسكنه فسيح جناته,Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
من روائع الشاعر المفلق محمد يحي ول القلب (الجكني) في حق الولي الصالح شيخن الشيخ أعلي شيخ ول أمم,Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
ما قال الشاعر الفذ و الأديب الكبير محمد عبد الرحمن ول أرباني غفر الله لنا وله في رثاء الأمير سليل الإمارة عبد الرحمن(الدان) ول بكار ول اسويد احمد ول أمحمد ول أم… See more,Mauritania
"من صاب اليلي فيه عاد
                     الغايه تم أحذايَ 
ول من صاب عت زاد
                    فيه كبيل بلا غايَ",Mauritania
"أهل العراد ايسولو # يكاني بطرون أنا 
 هاذ گاع اللي ذ أولو # أعگابو مايحان
محفوظ ولد عبِّ",Mauritania
"خظت أيام ال هام@ بمريم عن لريام
ءذاك الخظت افلخيام@كل انهار اوخظت
مان فوك التخمام @ يالريم ءلا تحت",Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
شريط  في منتهى الروعة من دروس في تيدينيت من المغفور له عميد الأدب الشعبي محمدا ول سيد ابراهيم و الفنان الكبير غفر الله لنا و له سيد أحمد البكاي ول عو,Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
من روائع الشاعر المفلق أبفال ول أجيش ول محمادو ول سدوم ول أنجرتو رحمة الله علينا و عليه في مدح الأمير الشجاع المنفق في سبيل الله سليل بيت الإمارة عبد الرحمن(الد… See more,Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
ما يروي الاديب الكبير والقاضي (إجيجب):شكروك ول محمدو ول محمود عن الأديب الكبير الفريد من نوعيه الشيخ ول مكي رحمة الله علينا و عليه,Mauritania
اطار,Mauritania
"Lives in Nouakchott, Mauritania",Mauritania
From Rosso,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
ما قال الشاعر الفذ و الأديب الكبير محمد عبد الرحمن ول أرباني غفر الله لنا وله في رثاء الأمير سليل الإمارة عبد الرحمن(الدان) ول بكار ول اسويد احمد ول أمحمد ول أم… See more,Mauritania
"من صاب اليلي فيه عاد
                     الغايه تم أحذايَ 
ول من صاب عت زاد
                    فيه كبيل بلا غايَ",Mauritania
"أهل العراد ايسولو # يكاني بطرون أنا 
 هاذ گاع اللي ذ أولو # أعگابو مايحان
محفوظ ولد عبِّ",Mauritania
"خظت أيام ال هام@ بمريم عن لريام
ءذاك الخظت افلخيام@كل انهار اوخظت
مان فوك التخمام @ يالريم ءلا تحت",Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
شريط  في منتهى الروعة من دروس في تيدينيت من المغفور له عميد الأدب الشعبي محمدا ول سيد ابراهيم و الفنان الكبير غفر الله لنا و له سيد أحمد البكاي ول عو,Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
من روائع الشاعر المفلق أبفال ول أجيش ول محمادو ول سدوم ول أنجرتو رحمة الله علينا و عليه في مدح الأمير الشجاع المنفق في سبيل الله سليل بيت الإمارة عبد الرحمن(الد… See more,Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
ما يروي الاديب الكبير والقاضي (إجيجب):شكروك ول محمدو ول محمود عن الأديب الكبير الفريد من نوعيه الشيخ ول مكي رحمة الله علينا و عليه,Mauritania
"الهَ شِ  كمبان# لا شدت فبلد
شور امن زوان# بيديه يشتد
عادين ولد التقي",Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
مقطع من الفنان الكبير سيد احمد البكاي ول عو تغمده الله بواسع رحمته وأسكنه في فسيح جناته,Mauritania
RAM RIM,Mauritania
شخصية الحلقة في برنامج التفلواتن -الشيخ و المكي,Mauritania
RAM RIM,Mauritania
"عبد الرحمن أبات
الفنانة فاتو منت القاضي ولد أنكذي
و الأديب أشريف السيد",Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
هذا شريط نادر من المغفور لهم بإذن الله أبوكي ول أعليات و الفنان الكبير و الأديب محمد ول بوب جدو صاحب تيدنيت( بالغامة),Mauritania
اطار,Mauritania
"Lives in Nouakchott, Mauritania",Mauritania
From Rosso,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
ما يروي الاديب الكبير والقاضي (إجيجب):شكروك ول محمدو ول محمود عن الأديب الكبير الفريد من نوعيه الشيخ ول مكي رحمة الله علينا و عليه,Mauritania
"الهَ شِ  كمبان# لا شدت فبلد
شور امن زوان# بيديه يشتد
عادين ولد التقي",Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
مقطع من الفنان الكبير سيد احمد البكاي ول عو تغمده الله بواسع رحمته وأسكنه في فسيح جناته,Mauritania
RAM RIM,Mauritania
شخصية الحلقة في برنامج التفلواتن -الشيخ و المكي,Mauritania
RAM RIM,Mauritania
"عبد الرحمن أبات
الفنانة فاتو منت القاضي ولد أنكذي
و الأديب أشريف السيد",Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
هذا شريط نادر من المغفور لهم بإذن الله أبوكي ول أعليات و الفنان الكبير و الأديب محمد ول بوب جدو صاحب تيدنيت( بالغامة),Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
جزء من شريط( أحمار صبح ) سيد احمد البكاي ول عو تغمده الله بواسع رحمته وأسكنه فسيح جناته,Mauritania
المصطفى ديداه,Mauritania
شريط نادر للمرحوم بوكي ولد اعليات  مام منت أعمر تيشيت,Mauritania
محمد ولد بوكي ولد اعليات,Mauritania
بنض رباط تسجيل 1992 من المغفور له بإذن الله بوكي ول اعليات و صوت الوطن رحمت الله علينا وعليها صاحبة الحنجرة الذهبية ديمي منت سيداتي ول آبه اللهم غفرلهما و تجاوز… See more,Mauritania
"من مارت ذ لوان# عن حزمك ذاك امتان
 ما بخلولي لحزان# فَ افراكك لي مسلَه
وادموع الفكْد اكْران# والتنهات افْ لخلَه
 بكيَه عند الطنطان# ؤُ بكيَه عند العزلة
كَبلك ما كَط ابكيت# يكْلب عني لبلَه… See more",Mauritania
محمدن ولد سيد ابراهيم: حكاية اغن امحمد ولد أحمد يوره,Mauritania
Sidi Mohamed,Mauritania
"لمتيِّن من علبُ لـــــــزركً @ حد اعــــــــلَ فمُّ كًظ ءُكًظ
اعـل تنتكًـظـظ ما يلحــــكً @ حد افطـــن عن ذاك اوعّظ
لمتيّن حاسي فالتعــــدال @ يشّابه لُ عــــــندي مُحال
ء تنتكًظظ زاد ابذيك الحــال @ مانللّ ماهي بعد اَكًـــــظ… See more",Mauritania
اطار,Mauritania
"Lives in Nouakchott, Mauritania",Mauritania
From Rosso,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
,Mauritania
